SeriesInstanceUID,StudyInstanceUID,Modality,SeriesDescription,BodyPartExamined,SeriesNumber,Collection,Visibility,ImageCount
1.3.6.1.4.1.9590.100.1.2.393501755112739294836670944043000195294,1.3.6.1.4.1.9590.100.1.2.300057484011345193116575638132518980358,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.237664490512464836612235624102598435160,1.3.6.1.4.1.9590.100.1.2.370722233613337632304467209293399142907,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.199436887110470496332620742402439775427,1.3.6.1.4.1.9590.100.1.2.276103341211819593814771997760132375312,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.25512033513864185126845369792271273715,1.3.6.1.4.1.9590.100.1.2.163056142412113743925287630273530183533,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.207857832512548188133526329603858276112,1.3.6.1.4.1.9590.100.1.2.233563080512982017136201693902626713205,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.158356986111413686802522108471815659841,1.3.6.1.4.1.9590.100.1.2.91828335013030179925491357500411842163,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.56067980811863532506231003440864275282,1.3.6.1.4.1.9590.100.1.2.59848805411743273010908317830492566557,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.162271456613633430607761553112281439590,1.3.6.1.4.1.9590.100.1.2.7272932613975054924340719753887363063,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.289012473812755201830778774320385059283,1.3.6.1.4.1.9590.100.1.2.103905512782410715762543382503333342,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.314256242113634884015087302593811174323,1.3.6.1.4.1.9590.100.1.2.57757395610428498906150908192925038169,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.261505311711638948438811457693572434545,1.3.6.1.4.1.9590.100.1.2.44247177711377678529977276401611021719,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.74472485413990699536890234213776890190,1.3.6.1.4.1.9590.100.1.2.92544134712153740438110842130479053512,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.43213561111508460614912183400192779744,1.3.6.1.4.1.9590.100.1.2.181888745511891389216519272191485610565,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.335765285611176672335226577031266051877,1.3.6.1.4.1.9590.100.1.2.143918095412123323838996448520263940601,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.339103214011000787523489601691987664576,1.3.6.1.4.1.9590.100.1.2.105522316710540820211036210164026746175,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.426013102412536473840491086280519425818,1.3.6.1.4.1.9590.100.1.2.184807852012370057732334816341010461046,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.274036148012404966036935151961518989858,1.3.6.1.4.1.9590.100.1.2.384580920412039289037526813743344514185,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.123693931011970170622114438543630155979,1.3.6.1.4.1.9590.100.1.2.380448007211156517442025929061348332417,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.369572016410912989215081627473780766473,1.3.6.1.4.1.9590.100.1.2.190545177712168646104744050023042690630,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.392784450910284242421746886742029598976,1.3.6.1.4.1.9590.100.1.2.321420793112908927712066308232465024144,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.393598544512008137002162244352047801403,1.3.6.1.4.1.9590.100.1.2.138885847212766405605029044750173160423,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.400319440411675436926915214623466391638,1.3.6.1.4.1.9590.100.1.2.165576574712652453400490738062821037307,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.221145074812198518431605339134045434404,1.3.6.1.4.1.9590.100.1.2.295207034211497003413957311143324791362,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.192217902012042004412704349533484890888,1.3.6.1.4.1.9590.100.1.2.246344962811936527136049524891301693012,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.17709582211122549139346856311949742743,1.3.6.1.4.1.9590.100.1.2.9386429811193101537462365714029564276,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.196181963711124791200477310830282935818,1.3.6.1.4.1.9590.100.1.2.19580582311526465917333357282434052752,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.83484406312435716425859841391224840751,1.3.6.1.4.1.9590.100.1.2.204252315111309365019120823394204763016,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.393070571512162219603398276403679594898,1.3.6.1.4.1.9590.100.1.2.327904121212317276700009358333761994361,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.101582563912460219320333313634174105835,1.3.6.1.4.1.9590.100.1.2.222393485112189188038421569281415569120,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.365067039812921998430858029261339567456,1.3.6.1.4.1.9590.100.1.2.94597550411399945426453802381954502887,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.272299969410564668137904344722474617169,1.3.6.1.4.1.9590.100.1.2.343711291612633971532683299070076261689,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.88396066312165743810058863401581131781,1.3.6.1.4.1.9590.100.1.2.36303210611321425234329901032887993047,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.374625209813272769612056078223832151692,1.3.6.1.4.1.9590.100.1.2.395264921511713699708732005522800878320,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.126758842011206485102510447404171874057,1.3.6.1.4.1.9590.100.1.2.55944100412289190219054081313742799427,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.372479458111816885405073924210393997124,1.3.6.1.4.1.9590.100.1.2.402704599913203937135078145611036219494,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.307763312612040269423909173033175397365,1.3.6.1.4.1.9590.100.1.2.3102513911333821022891007252706813358,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.86366819112528918629561251121691651027,1.3.6.1.4.1.9590.100.1.2.77253595711369243706765078120655517900,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.266501947612548791701264974453317287595,1.3.6.1.4.1.9590.100.1.2.216326732811559287900506899721367985030,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.239038265311030539916378996604121155227,1.3.6.1.4.1.9590.100.1.2.157096196812058736630099572733295551026,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.382164509911341715227028924200976253236,1.3.6.1.4.1.9590.100.1.2.272178703913839262515677121781645114094,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.341891657812954706009694242871356131948,1.3.6.1.4.1.9590.100.1.2.425195622312333550741096485461878174674,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.54724568313329249007150821592383038132,1.3.6.1.4.1.9590.100.1.2.296884885612210012124646391213039119693,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.36686540512594029331297737532659590420,1.3.6.1.4.1.9590.100.1.2.242214869511793817517543254021019347024,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.417708848712227437940951574051298796817,1.3.6.1.4.1.9590.100.1.2.93444414113274506308697601310888007341,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.228757952612837468335714490132465370462,1.3.6.1.4.1.9590.100.1.2.271503225413812867817490059691769295134,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.413602028113120193338228195140084272353,1.3.6.1.4.1.9590.100.1.2.3368320611498811738418193002907860639,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.148865302612041838439623934924266740496,1.3.6.1.4.1.9590.100.1.2.12687734912395262203249156432907662797,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.139947696511163671102138561880159238288,1.3.6.1.4.1.9590.100.1.2.239935549411847673305910476143566228930,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.212425941512870558719149152530869893055,1.3.6.1.4.1.9590.100.1.2.315472531212151337302123406270718139032,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.339745344212025184242719239031668459005,1.3.6.1.4.1.9590.100.1.2.387677407311419346816958795983026025064,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.320804262613185661903034489902983101730,1.3.6.1.4.1.9590.100.1.2.195573302910189992834761616830718604176,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.80924197111890944022045879071454363046,1.3.6.1.4.1.9590.100.1.2.76492719611977079804639850692409398796,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.46787213813776042820460758302407385413,1.3.6.1.4.1.9590.100.1.2.59662500013993930316427040114130550612,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.271266685111767066738634617863565992336,1.3.6.1.4.1.9590.100.1.2.74915218811052993312734201630061999562,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.149187457012030195617948688951657804508,1.3.6.1.4.1.9590.100.1.2.121291023812586506731521719151372806648,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.252104622510687819113401696174031933587,1.3.6.1.4.1.9590.100.1.2.42585742312982037720621313484216114720,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.47757750313501295532816270503356033957,1.3.6.1.4.1.9590.100.1.2.306336853912649477418048672520983260578,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.269692124412700738434017970100402135486,1.3.6.1.4.1.9590.100.1.2.279540497012085019131571729143516558113,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.229391562712880312830000357553093840061,1.3.6.1.4.1.9590.100.1.2.206983569912869640831472703050704402676,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.281276517812012770524093858962951173112,1.3.6.1.4.1.9590.100.1.2.234051377612793342701771792960284964012,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.121468985112670280516325789551063907143,1.3.6.1.4.1.9590.100.1.2.220223451011986368718881872862556010718,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.170936517513341487917837280381874608905,1.3.6.1.4.1.9590.100.1.2.293726440811470296521241143170685338850,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.70841601913432018412019659701231057446,1.3.6.1.4.1.9590.100.1.2.248120888911630232317375535893500516470,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.111489529912243609739486066161212941444,1.3.6.1.4.1.9590.100.1.2.14824668411730139241353499250616905818,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.97030300912155737540434925043894681312,1.3.6.1.4.1.9590.100.1.2.34083542910749231839687274371924756204,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.35590721312086506938649140930073426690,1.3.6.1.4.1.9590.100.1.2.368073836012420140018361629981839414705,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.5830485311515805726769947451754643110,1.3.6.1.4.1.9590.100.1.2.414580533913140639828372717374254083176,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.357733109511142052942667895401202931898,1.3.6.1.4.1.9590.100.1.2.302544391311889380000366788431253236233,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.396981393612748326718029170322079530285,1.3.6.1.4.1.9590.100.1.2.325654441412830900432609806680903200452,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.418965232211787813307678613832764619666,1.3.6.1.4.1.9590.100.1.2.297390779812692178128734291502360084117,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.296530987512562029033237262153945976397,1.3.6.1.4.1.9590.100.1.2.125534303313288383934541902541873460540,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.25368708111640677204918598970338780862,1.3.6.1.4.1.9590.100.1.2.67083911111848826639194635721664885187,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.141282124512448273431685966131579841994,1.3.6.1.4.1.9590.100.1.2.282612986110287123010201443063740491542,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.258039186811156936230112165371916245334,1.3.6.1.4.1.9590.100.1.2.421257362311875793132498840690016916471,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.397624265813216243837043856760806437311,1.3.6.1.4.1.9590.100.1.2.29089489011245473608355326751797845770,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.330525723112194362532987562570034100062,1.3.6.1.4.1.9590.100.1.2.283564033613114230529065432441010046907,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.259960278813904296434159034054044643483,1.3.6.1.4.1.9590.100.1.2.184127854711267685340544413631988512816,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.259450754611703178211004348471259575774,1.3.6.1.4.1.9590.100.1.2.32882476810560553526925313302668268312,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.193074649312543779306115186273408108601,1.3.6.1.4.1.9590.100.1.2.316301464311319121217927615262451371464,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.417705250012655144510874062331007689498,1.3.6.1.4.1.9590.100.1.2.84912662211412993512909162410286500840,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.390096262112032525610042111081225762879,1.3.6.1.4.1.9590.100.1.2.173865507713061388725325293343443369781,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.161434678811562986614308530031410398772,1.3.6.1.4.1.9590.100.1.2.107965351711427189541299946682141106475,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.17603159212817451019882159694000253586,1.3.6.1.4.1.9590.100.1.2.259029253212381634513344290763929425649,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.201021359511440835138666553952334228513,1.3.6.1.4.1.9590.100.1.2.260124602911303061827451524142129712736,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.36834361612646691828634804762655304765,1.3.6.1.4.1.9590.100.1.2.184972397810492722931937504070971176066,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.9496373211857212225150798083319004190,1.3.6.1.4.1.9590.100.1.2.152350282512574672705571342502777781266,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.143500997712528197512801215000123914392,1.3.6.1.4.1.9590.100.1.2.210783619612818131905457169233902888425,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.6976996512932984931911919992508457388,1.3.6.1.4.1.9590.100.1.2.416551991411941917527161509511471577776,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.34635781410374019620693403342113381312,1.3.6.1.4.1.9590.100.1.2.423193765313623581900988870970867399626,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.98765885412946410823689524902893984551,1.3.6.1.4.1.9590.100.1.2.240827364811492781021164100041265238830,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.6180919612900839906134017803266829086,1.3.6.1.4.1.9590.100.1.2.216398279013209349234378958261036209543,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.86021499212984209513577632382823931146,1.3.6.1.4.1.9590.100.1.2.131092330513717236612750191843839877494,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.389995599911683784537426904791813610322,1.3.6.1.4.1.9590.100.1.2.339666617313878181033219332174236146061,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.287069556610382435527052296961865849933,1.3.6.1.4.1.9590.100.1.2.326536925810859259311053820641961532959,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.250138961212678299528032805292661999197,1.3.6.1.4.1.9590.100.1.2.378987421913197660336747053290448610221,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.195113471512766129137858152031535001050,1.3.6.1.4.1.9590.100.1.2.220000815611268527802447789104070383905,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.291571847913078761025994013623244559808,1.3.6.1.4.1.9590.100.1.2.139338950611242777927213131852182282862,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.238878430012243380111730328731227407315,1.3.6.1.4.1.9590.100.1.2.241971649112075936628169378812650618207,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.129791061511313973927878918694190000311,1.3.6.1.4.1.9590.100.1.2.323499412611976656529631796833726327502,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.181841823211422221335388532932156762334,1.3.6.1.4.1.9590.100.1.2.332304641113337042900765492630255533591,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.114030169011500101820138787040137395797,1.3.6.1.4.1.9590.100.1.2.202362612212123564424714814803185978888,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.380585108912835672335427219224208339965,1.3.6.1.4.1.9590.100.1.2.98151553411699235317565441430539620152,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.299740424912592591728594490160937069544,1.3.6.1.4.1.9590.100.1.2.17530623511050541126989518442240274473,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.213607608912884835305932847630555559538,1.3.6.1.4.1.9590.100.1.2.311909379911326678329538827560440159485,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.238085912110799023135128785212540901367,1.3.6.1.4.1.9590.100.1.2.36867137811926390927080357741787853380,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.329718931412308263839464792423823106807,1.3.6.1.4.1.9590.100.1.2.124013407112174000920112004342040095348,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.342948867912491695415330087923903570974,1.3.6.1.4.1.9590.100.1.2.317528782313331280127349651643775315869,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.215559092611134052231444033843763347224,1.3.6.1.4.1.9590.100.1.2.316887616812439223826695909583185083197,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.255640760811660757431998386133875744084,1.3.6.1.4.1.9590.100.1.2.87505354912520968001488408474035346595,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.134843416911155768717389720344102573519,1.3.6.1.4.1.9590.100.1.2.128442622212179600728978912493511730462,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.409944803513170601539158890352269060049,1.3.6.1.4.1.9590.100.1.2.108335765411446331800005318590905201842,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.310678740812777884533280065583566937530,1.3.6.1.4.1.9590.100.1.2.120846112211913567609074487230137210694,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.413076703312521653912079095620483415220,1.3.6.1.4.1.9590.100.1.2.284859240611988399615875764870367232590,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.336127045011104999604357208362448372411,1.3.6.1.4.1.9590.100.1.2.246471536012451144230195232583996294686,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.499558611862523307025745211397332529,1.3.6.1.4.1.9590.100.1.2.402444005512594262604132566190557197160,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.135264260013637742110386013913540540366,1.3.6.1.4.1.9590.100.1.2.114018307112743399936931913581743980706,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
1.3.6.1.4.1.9590.100.1.2.385282775812833650829713604213716098641,1.3.6.1.4.1.9590.100.1.2.163047517711985139900781543693191062336,MG,full mammogram images,BREAST,1,CBIS-DDSM,1,1
